Autonomie_batterie,Nb_coeurs,Marque,Ville_vente,Reconditionne,Garantie_disponible,Frequence_CPU,Nb_appareils_photo,Reconnaissance_faciale,Gamme,Etat_esthetique,Score_performance,Charge_rapide,Double_SIM,Stockage_interne,Prix
76.0,6,Samsung Galaxy,Marrakech,1.0,0,983.95,2,1.0,Supérieure,90,98.69,1,0,512,7462.88
54.0,1,Oppo,Agadir,0.0,1,1175.29,0,0.0,Entrée,44,81.38,1,1,256,3599.73
39.0,8,Honor,Marrakech,1.0,1,1067.71,4,0.0,Moyenne,91,74.0,0,1,256,4732.19
80.0,1,Samsung Galaxy,Agadir,1.0,0,737.49,3,0.0,Supérieure,48,91.39,0,1,256,7570.88
72.0,6,Xiaomi Redmi,Marrakech,1.0,0,1128.05,2,1.0,Moyenne,50,97.92,1,0,512,5382.24
39.0,3,iPhone,Agadir,1.0,1,1185.17,2,1.0,Supérieure,62,74.53,1,1,512,9949.47
40.0,4,Samsung Galaxy,Rabat,1.0,1,830.75,0,1.0,Supérieure,28,66.46,1,0,1000,7814.48
59.0,8,Oppo,Marrakech,1.0,1,723.03,1,0.0,Entrée,88,93.46,0,1,1000,3520.0
42.0,2,Oppo,Agadir,0.0,1,1228.18,3,1.0,Moyenne,55,76.41,1,1,1000,4506.91
27.0,4,Xiaomi Redmi,Agadir,1.0,1,924.91,1,0.0,Moyenne,67,109.58,1,0,512,6740.97
69.0,3,iPhone,Marrakech,,0,1268.0,3,0.0,Supérieure,21,74.53,1,0,1000,9439.99
55.0,9,Oppo,Casablanca,0.0,0,1015.84,0,0.0,Moyenne,38,66.29,1,1,512,4808.16
58.0,7,Xiaomi Redmi,Casablanca,0.0,1,914.02,0,0.0,Moyenne,41,62.42,1,1,1000,4624.78
42.0,1,Oppo,Casablanca,1.0,0,780.35,4,0.0,Entrée,45,82.64,1,1,256,3903.58
50.0,5,Xiaomi Redmi,Casablanca,0.0,1,1225.4,3,0.0,Moyenne,79,81.54,0,0,128,6745.54
50.0,1,Honor,Rabat,1.0,1,1007.34,2,0.0,Entrée,38,69.78,0,0,1000,2777.76
43.0,9,iPhone,Agadir,0.0,1,723.88,1,1.0,Premium,36,72.38,1,0,512,10054.47
49.0,4,Xiaomi Redmi,Casablanca,1.0,0,955.43,4,1.0,Moyenne,39,77.76,0,0,512,5114.25
69.0,6,Oppo,Marrakech,1.0,1,1068.18,1,0.0,Entrée,30,66.31,0,1,128,2753.6
43.0,8,Samsung Galaxy,Rabat,1.0,0,825.61,4,0.0,Supérieure,46,76.83,1,0,512,9416.84
43.0,1,Xiaomi Redmi,Rabat,0.0,0,1073.0,4,0.0,Moyenne,36,101.7,1,1,1000,5907.73
56.0,7,Xiaomi Redmi,Casablanca,1.0,0,1022.24,2,0.0,Moyenne,26,88.35,0,1,128,6667.13
36.0,8,iPhone,Agadir,0.0,1,1278.89,3,0.0,Premium,34,86.41,1,0,256,10914.59
49.0,4,iPhone,Casablanca,0.0,0,1159.37,0,1.0,Supérieure,99,86.55,1,0,1000,9488.52
43.0,8,Samsung Galaxy,Casablanca,0.0,0,578.1,0,0.0,Supérieure,84,77.93,1,0,256,9569.3
57.0,5,Samsung Galaxy,Agadir,1.0,0,1014.22,1,0.0,Supérieure,37,70.72,1,0,128,9034.87
52.0,6,Oppo,Rabat,1.0,1,1022.0,3,0.0,Moyenne,79,58.36,0,0,256,4455.21
57.0,6,Honor,Rabat,1.0,1,1029.2,0,0.0,Moyenne,2,81.62,1,0,128,4620.51
45.0,1,Oppo,Marrakech,1.0,1,794.83,4,1.0,Moyenne,95,101.12,0,0,256,4178.67
61.0,9,iPhone,Casablanca,0.0,1,793.96,3,1.0,Premium,20,70.44,0,1,512,10949.08
56.0,6,Samsung Galaxy,Marrakech,0.0,0,983.37,1,0.0,Supérieure,8,72.65,1,1,128,8430.62
43.0,2,iPhone,Rabat,1.0,1,980.17,1,0.0,Premium,94,87.56,0,0,256,10835.02
28.0,6,Samsung Galaxy,Rabat,0.0,0,1068.91,4,1.0,Supérieure,41,83.49,0,0,512,7221.84
58.0,9,Xiaomi Redmi,Casablanca,1.0,1,819.24,1,1.0,Moyenne,90,85.47,0,1,512,6632.09
59.0,1,Samsung Galaxy,Agadir,,1,756.63,2,0.0,Supérieure,91,85.35,1,1,128,9854.47
36.0,7,Honor,Casablanca,1.0,0,746.01,2,0.0,Entrée,7,69.78,1,0,512,3522.48
46.0,3,Oppo,Agadir,0.0,0,800.23,2,0.0,Entrée,83,78.65,0,0,1000,3846.37
50.0,7,Samsung Galaxy,Rabat,1.0,1,836.65,0,0.0,Supérieure,75,88.67,1,0,256,8720.55
58.0,8,Honor,Casablanca,0.0,1,972.54,0,1.0,Moyenne,2,90.47,0,0,1000,4723.04
59.0,1,Samsung Galaxy,Marrakech,1.0,1,1290.46,3,1.0,Supérieure,56,63.34,1,0,128,8162.53
52.0,8,Oppo,Casablanca,1.0,1,1085.68,4,1.0,Entrée,25,63.83,1,1,512,2815.68
50.0,2,Oppo,Rabat,0.0,0,832.53,3,1.0,Entrée,14,54.55,1,0,128,2507.52
56.0,1,Samsung Galaxy,Marrakech,1.0,1,1277.6,4,1.0,Supérieure,13,74.14,0,0,256,9463.01
48.0,1,iPhone,Rabat,1.0,0,1051.53,1,0.0,Premium,67,88.65,0,1,128,10798.61
43.0,2,iPhone,Agadir,1.0,0,777.29,0,0.0,Supérieure,30,52.99,0,1,1000,9824.89
51.0,6,Oppo,Casablanca,1.0,1,1446.38,2,1.0,Entrée,92,66.38,0,0,512,3506.04
62.0,8,iPhone,Casablanca,1.0,1,1076.18,1,1.0,Premium,72,66.85,1,0,1000,10256.92
60.0,1,Honor,Rabat,1.0,1,1296.87,1,1.0,Moyenne,87,91.72,0,0,128,4955.84
49.0,6,Samsung Galaxy,Agadir,0.0,1,1168.84,3,0.0,Supérieure,78,44.95,0,0,256,7817.15
70.0,1,Samsung Galaxy,Rabat,0.0,1,977.5,4,1.0,Supérieure,78,88.93,0,1,1000,8371.15
66.0,7,Xiaomi Redmi,Rabat,1.0,0,997.05,0,1.0,Moyenne,54,87.55,1,0,256,6569.89
47.0,1,Oppo,Marrakech,0.0,1,1139.65,3,0.0,Moyenne,79,69.04,1,0,1000,4773.29
45.0,7,Samsung Galaxy,Agadir,1.0,1,802.05,2,0.0,Supérieure,39,83.06,1,1,256,9698.62
50.0,8,Honor,Marrakech,0.0,0,1096.64,0,1.0,Entrée,5,81.8,0,0,512,2689.48
38.0,3,iPhone,Agadir,0.0,1,1213.44,2,0.0,Premium,55,82.37,0,1,256,10168.9
35.0,9,Samsung Galaxy,Agadir,1.0,0,1075.58,3,1.0,Supérieure,14,52.39,0,1,128,9465.41
54.0,7,Samsung Galaxy,Rabat,1.0,1,881.31,1,1.0,Supérieure,86,77.91,1,1,128,7696.03
67.0,8,Honor,Agadir,0.0,1,907.31,2,1.0,Entrée,52,81.05,1,1,256,2608.03
59.0,5,Honor,Agadir,0.0,0,1053.69,1,1.0,Entrée,73,85.24,0,0,256,3984.6
42.0,9,Oppo,Casablanca,0.0,1,1006.09,1,1.0,Moyenne,95,73.03,0,1,128,4090.33
59.0,2,iPhone,Casablanca,0.0,1,840.52,4,1.0,Premium,75,65.71,1,1,512,10701.44
74.0,4,iPhone,Agadir,0.0,0,993.18,4,0.0,Supérieure,21,72.74,0,1,256,9657.89
,3,iPhone,Casablanca,1.0,0,1094.3,0,0.0,Premium,19,72.29,0,0,512,10630.12
53.0,2,Oppo,Casablanca,1.0,1,873.65,4,1.0,Entrée,56,81.93,1,1,1000,3673.09
45.0,7,iPhone,Rabat,0.0,0,1160.56,4,1.0,Premium,12,71.62,1,1,128,10837.55
50.0,1,iPhone,Casablanca,0.0,0,1098.98,3,0.0,Premium,48,76.44,1,0,256,11662.74
56.0,5,Honor,Marrakech,1.0,1,1121.98,4,0.0,Moyenne,21,63.24,0,0,1000,4014.21
55.0,7,Honor,Rabat,1.0,1,703.07,4,1.0,Entrée,29,65.94,0,0,512,3442.09
57.0,1,Honor,Casablanca,0.0,1,1135.86,2,0.0,Moyenne,90,68.09,1,1,512,4909.47
71.0,2,Xiaomi Redmi,Agadir,1.0,1,888.0,1,1.0,Moyenne,90,78.9,0,1,512,6445.5
53.0,4,Oppo,Casablanca,1.0,1,1177.27,4,0.0,Moyenne,95,85.07,0,1,1000,4674.84
56.0,3,iPhone,Casablanca,0.0,1,1169.53,4,1.0,Supérieure,95,84.45,1,1,128,9098.66
47.0,2,Xiaomi Redmi,Marrakech,0.0,1,856.76,2,0.0,Moyenne,73,82.74,0,0,256,6671.7
69.0,6,Samsung Galaxy,Marrakech,0.0,1,847.42,2,1.0,Supérieure,32,66.91,0,0,128,9901.17
42.0,1,Xiaomi Redmi,Rabat,1.0,1,843.25,0,1.0,Moyenne,34,76.16,1,0,512,5062.17
55.0,6,Honor,Casablanca,0.0,1,725.44,0,1.0,Moyenne,90,100.12,1,1,128,4966.03
69.0,1,Honor,Marrakech,1.0,1,1075.97,4,1.0,Moyenne,68,75.5,0,0,256,4872.88
32.0,1,Samsung Galaxy,Marrakech,0.0,0,950.59,1,0.0,Supérieure,79,101.58,0,0,128,9159.32
37.0,7,iPhone,Casablanca,0.0,1,1036.21,3,0.0,Premium,19,68.24,1,1,512,11408.55
54.0,3,Samsung Galaxy,Casablanca,1.0,1,855.35,0,1.0,Supérieure,85,60.88,1,0,128,7595.52
52.0,5,Samsung Galaxy,Agadir,0.0,0,969.11,3,0.0,Supérieure,17,85.78,0,0,1000,8496.73
44.0,6,Samsung Galaxy,Casablanca,1.0,1,1148.36,1,1.0,Supérieure,66,40.49,1,0,128,7261.11
29.0,9,Samsung Galaxy,Casablanca,0.0,0,894.21,0,1.0,Supérieure,36,74.55,0,0,512,9318.83
55.0,8,iPhone,Casablanca,1.0,0,758.54,2,0.0,Premium,94,70.18,1,0,512,11077.02
41.0,9,Honor,Marrakech,1.0,1,774.87,2,0.0,Entrée,99,93.56,0,0,128,3827.45
48.0,1,Honor,Agadir,0.0,1,887.34,0,0.0,Moyenne,37,51.92,1,0,128,4299.11
47.0,9,Xiaomi Redmi,Casablanca,0.0,1,1220.36,3,1.0,Moyenne,15,82.24,0,1,128,6468.45
43.0,3,Samsung Galaxy,Casablanca,1.0,0,1293.82,3,0.0,Supérieure,97,67.15,0,0,1000,9691.13
47.0,9,iPhone,Rabat,1.0,0,1468.77,2,1.0,Supérieure,6,62.9,0,1,256,9918.12
45.0,1,Honor,Rabat,0.0,0,1100.01,3,0.0,Entrée,83,112.4,0,1,1000,2832.4
43.0,2,Xiaomi Redmi,Casablanca,0.0,1,1255.91,4,1.0,Moyenne,57,61.46,0,1,1000,6134.04
53.0,6,Oppo,Casablanca,0.0,0,856.5,2,0.0,Entrée,60,77.88,1,0,1000,3613.94
47.0,5,iPhone,Marrakech,1.0,1,1072.68,4,1.0,Supérieure,50,82.39,1,0,128,9866.48
59.0,7,Xiaomi Redmi,Marrakech,0.0,0,1014.8,3,0.0,Moyenne,53,41.62,1,0,128,5447.48
47.0,9,Oppo,Marrakech,1.0,0,1163.42,4,1.0,Entrée,78,95.69,1,0,128,3363.09
53.0,1,Xiaomi Redmi,Casablanca,1.0,1,1017.34,4,0.0,Moyenne,22,65.61,1,1,128,5365.05
51.0,1,Samsung Galaxy,Casablanca,0.0,0,842.49,1,1.0,Supérieure,89,66.56,0,1,128,8156.67
41.0,2,Honor,Marrakech,1.0,1,787.39,3,0.0,Moyenne,53,38.2,1,1,1000,4809.18
47.0,2,Samsung Galaxy,Marrakech,1.0,1,669.75,1,0.0,Supérieure,63,68.41,1,1,1000,8484.67
57.0,9,iPhone,Rabat,0.0,1,1188.08,1,0.0,Supérieure,73,79.56,0,1,1000,9294.79
53.0,3,Samsung Galaxy,Marrakech,0.0,0,1062.84,2,0.0,Supérieure,34,59.84,0,0,512,9037.22
,1,iPhone,Casablanca,0.0,1,955.43,4,0.0,Supérieure,35,67.62,0,1,512,9173.02
45.0,4,Oppo,Rabat,0.0,0,982.61,2,0.0,Entrée,41,74.09,0,1,512,3195.11
46.0,8,Honor,Casablanca,0.0,1,873.29,1,0.0,Entrée,63,27.76,1,0,512,2633.87
52.0,7,Oppo,Marrakech,1.0,0,1345.37,1,1.0,Entrée,91,58.33,1,1,128,2924.75
55.0,2,Oppo,Casablanca,0.0,1,1082.42,3,1.0,Entrée,9,85.63,0,0,128,3794.21
49.0,6,Samsung Galaxy,Marrakech,1.0,0,1020.85,2,1.0,Supérieure,93,80.4,0,0,256,9044.01
69.0,3,Samsung Galaxy,Agadir,1.0,1,1046.72,2,1.0,Supérieure,26,74.76,0,0,512,8703.79
39.0,3,iPhone,Agadir,0.0,1,1211.72,3,0.0,Premium,10,66.86,1,0,128,10254.1
57.0,6,Honor,Rabat,,1,1060.46,2,1.0,Moyenne,53,81.85,0,0,128,4111.39
35.0,9,iPhone,Agadir,0.0,1,929.77,1,1.0,Supérieure,56,70.17,1,0,256,9146.38
32.0,7,Honor,Casablanca,0.0,1,1149.74,0,0.0,Moyenne,45,95.8,0,0,1000,4765.95
64.0,9,Honor,Marrakech,1.0,0,1031.41,1,1.0,Moyenne,45,94.99,0,0,512,4188.46
56.0,3,Xiaomi Redmi,Marrakech,1.0,1,1024.68,2,1.0,Moyenne,85,81.04,0,1,128,6251.61
30.0,2,Samsung Galaxy,Marrakech,0.0,0,1046.55,0,1.0,Supérieure,7,67.03,0,1,128,8149.06
57.0,1,Xiaomi Redmi,Marrakech,0.0,0,1327.61,3,0.0,Moyenne,32,66.45,1,0,1000,6706.46
39.0,2,Honor,Marrakech,0.0,1,1309.36,1,0.0,Moyenne,37,65.77,1,0,1000,4687.77
40.0,2,Samsung Galaxy,Marrakech,1.0,1,809.81,1,0.0,Supérieure,87,85.2,1,0,128,9202.54
55.0,9,Oppo,Rabat,1.0,1,1380.4,0,0.0,Entrée,69,76.96,1,1,256,3225.39
40.0,3,iPhone,Agadir,0.0,0,715.44,4,0.0,Supérieure,55,53.73,0,1,128,9223.23
64.0,2,Xiaomi Redmi,Casablanca,0.0,0,1142.22,3,1.0,Moyenne,70,79.78,0,1,1000,6542.01
44.0,5,iPhone,Rabat,1.0,1,998.51,3,0.0,Supérieure,13,80.85,0,0,256,9619.65
53.0,5,Samsung Galaxy,Agadir,0.0,0,982.15,3,0.0,Supérieure,19,59.03,0,0,1000,8635.26
38.0,1,iPhone,Casablanca,0.0,1,1198.21,1,1.0,Premium,50,75.73,0,0,512,11734.09
50.0,9,Samsung Galaxy,Agadir,0.0,0,817.53,1,0.0,Supérieure,12,73.55,0,1,512,8516.79
55.0,7,iPhone,Rabat,1.0,1,1308.29,0,0.0,Supérieure,85,73.88,1,0,512,9571.55
52.0,3,Xiaomi Redmi,Rabat,1.0,0,782.58,2,0.0,Moyenne,87,68.32,0,0,256,6638.31
60.0,3,iPhone,Rabat,0.0,0,881.28,4,0.0,Supérieure,30,63.59,0,1,512,9964.68
49.0,1,Xiaomi Redmi,Rabat,1.0,0,941.16,0,0.0,Moyenne,19,77.15,1,1,128,6483.75
70.0,2,iPhone,Rabat,0.0,0,1342.55,3,0.0,Premium,49,58.54,0,1,512,10312.7
53.0,6,Honor,Rabat,0.0,0,790.93,4,1.0,Entrée,91,102.8,0,1,1000,3897.52
60.0,1,iPhone,Marrakech,1.0,0,1164.91,1,0.0,Premium,46,74.32,0,0,128,10670.63
61.0,4,Samsung Galaxy,Marrakech,0.0,1,959.85,0,0.0,Supérieure,60,78.92,0,0,128,7771.61
59.0,5,Oppo,Agadir,0.0,0,1427.92,2,1.0,Entrée,46,59.84,0,0,128,3176.99
62.0,9,Xiaomi Redmi,Casablanca,0.0,0,951.68,4,1.0,Moyenne,73,70.1,0,1,128,4621.06
51.0,1,Samsung Galaxy,Agadir,1.0,0,996.16,4,0.0,Supérieure,36,82.07,1,1,512,7167.06
49.0,1,Oppo,Rabat,1.0,0,1000.76,2,0.0,Entrée,48,55.01,0,1,256,2552.72
57.0,9,iPhone,Rabat,1.0,0,936.7,3,1.0,Premium,81,55.8,1,1,1000,11252.89
57.0,9,Xiaomi Redmi,Rabat,0.0,1,1335.05,4,0.0,Moyenne,94,84.44,0,0,512,5772.61
47.0,6,Honor,Rabat,0.0,1,996.63,2,1.0,Entrée,50,78.3,0,0,128,3793.78
55.0,8,Honor,Agadir,0.0,1,1241.48,3,0.0,Entrée,86,97.29,1,1,512,3588.29
39.0,9,Samsung Galaxy,Casablanca,0.0,1,1170.92,4,0.0,Supérieure,78,81.18,0,1,512,8820.28
57.0,3,iPhone,Casablanca,1.0,1,1273.56,2,1.0,Premium,32,63.69,0,0,1000,11566.08
55.0,6,Samsung Galaxy,Rabat,0.0,0,854.17,1,,Supérieure,20,77.32,0,0,512,9013.31
60.0,4,Honor,Agadir,1.0,0,267.52,1,1.0,Entrée,46,94.99,1,0,512,3233.28
63.0,2,Xiaomi Redmi,Casablanca,1.0,0,1110.92,1,1.0,Moyenne,31,87.99,1,0,256,4719.42
55.0,5,Oppo,Marrakech,0.0,1,937.81,4,0.0,Entrée,7,67.43,1,0,128,3454.23
59.0,6,Samsung Galaxy,Rabat,1.0,1,1048.96,2,1.0,Supérieure,7,53.75,1,1,128,9247.47
48.0,1,Xiaomi Redmi,Agadir,1.0,0,843.66,4,1.0,Moyenne,37,67.54,1,1,1000,5951.59
44.0,5,Xiaomi Redmi,Rabat,1.0,0,875.87,2,0.0,Moyenne,12,49.41,0,1,512,5296.08
46.0,2,Honor,Agadir,0.0,0,1120.46,0,1.0,Entrée,92,87.46,0,1,128,2616.04
50.0,2,Xiaomi Redmi,Marrakech,0.0,0,1066.77,1,0.0,Moyenne,85,72.18,1,1,1000,6209.91
47.0,6,iPhone,Rabat,0.0,1,1037.65,3,0.0,Premium,73,63.51,0,1,128,11266.86
53.0,1,iPhone,Agadir,0.0,1,1405.06,2,1.0,Premium,51,77.98,1,0,1000,11426.97
50.0,7,Samsung Galaxy,Marrakech,1.0,1,826.6,0,1.0,Supérieure,67,89.41,1,1,256,7272.37
50.0,4,Samsung Galaxy,Rabat,1.0,0,703.74,2,1.0,Supérieure,1,77.61,1,1,128,7422.72
50.0,5,Xiaomi Redmi,Marrakech,0.0,1,909.74,2,1.0,Moyenne,11,72.53,0,0,1000,6271.35
57.0,5,Honor,Casablanca,0.0,0,903.2,3,0.0,Entrée,52,45.94,0,0,128,2683.91
47.0,6,iPhone,Marrakech,1.0,1,1187.69,2,1.0,Supérieure,75,66.25,0,0,512,9236.99
45.0,5,iPhone,Marrakech,0.0,0,977.27,2,1.0,Premium,87,67.45,0,1,1000,11998.89
57.0,3,Oppo,Marrakech,1.0,1,1248.01,4,1.0,Moyenne,80,60.73,0,1,128,4370.03
47.0,2,Oppo,Marrakech,1.0,1,757.44,4,0.0,Entrée,15,75.18,1,1,256,3800.71
61.0,2,Xiaomi Redmi,Rabat,1.0,0,1191.21,1,1.0,Moyenne,16,67.78,0,0,512,5574.81
61.0,7,Xiaomi Redmi,Agadir,1.0,0,1240.92,3,0.0,Moyenne,9,64.46,0,0,128,4894.59
48.0,9,Oppo,Rabat,0.0,1,1036.58,2,0.0,Moyenne,53,77.38,0,1,128,4979.86
57.0,8,iPhone,Marrakech,0.0,1,984.92,2,1.0,Premium,17,59.33,0,1,512,10071.68
45.0,1,Honor,Rabat,0.0,1,1430.64,3,1.0,Entrée,29,46.88,1,0,256,3056.22
59.0,3,iPhone,Rabat,0.0,1,1288.47,2,1.0,Supérieure,58,68.5,1,1,1000,9355.07
47.0,9,iPhone,Rabat,0.0,0,502.44,0,1.0,Premium,44,56.73,1,0,128,11618.08
70.0,6,Honor,Agadir,1.0,0,1071.01,2,0.0,Entrée,75,45.56,1,0,256,2950.4
47.0,6,Samsung Galaxy,Agadir,1.0,1,1140.53,4,0.0,Supérieure,90,84.3,0,0,1000,9240.05
37.0,7,Samsung Galaxy,Marrakech,0.0,0,1268.14,3,0.0,Supérieure,70,80.09,1,1,1000,7437.05
27.0,5,iPhone,Casablanca,1.0,0,942.65,4,1.0,Supérieure,9,84.13,0,0,1000,9416.08
27.0,9,Samsung Galaxy,Rabat,1.0,1,835.12,0,1.0,Supérieure,61,51.53,0,1,256,9043.07
50.0,4,Oppo,Agadir,,0,972.8,2,0.0,Moyenne,1,36.1,0,0,256,4215.59
62.0,7,Samsung Galaxy,Casablanca,0.0,1,644.3,4,0.0,Supérieure,4,79.32,1,0,512,8470.16
40.0,8,iPhone,Rabat,1.0,0,926.21,1,1.0,Supérieure,43,65.66,0,0,128,9027.43
49.0,3,Oppo,Agadir,1.0,0,1202.83,4,0.0,Entrée,97,75.68,0,1,256,3076.59
74.0,1,Samsung Galaxy,Marrakech,0.0,1,863.4,4,1.0,Supérieure,47,112.07,0,0,128,7972.48
56.0,4,Samsung Galaxy,Marrakech,1.0,0,1108.14,2,0.0,Supérieure,94,114.93,1,0,256,7455.31
35.0,6,iPhone,Casablanca,0.0,0,798.7,2,1.0,Supérieure,1,64.63,1,0,1000,9090.28
38.0,7,Samsung Galaxy,Casablanca,0.0,0,1375.56,2,0.0,Supérieure,1,97.04,1,0,256,8867.93
53.0,2,iPhone,Agadir,1.0,1,1166.66,4,1.0,Supérieure,62,59.19,1,1,256,9066.49
45.0,9,Oppo,Rabat,1.0,0,1167.43,4,0.0,Moyenne,17,61.48,0,0,512,4141.33
59.0,1,Xiaomi Redmi,Marrakech,1.0,1,1021.14,2,0.0,Moyenne,55,69.67,0,0,128,5643.18
68.0,1,Xiaomi Redmi,Marrakech,1.0,0,813.61,3,0.0,Moyenne,36,96.03,0,1,256,6531.66
52.0,3,Samsung Galaxy,Marrakech,0.0,1,1133.14,3,1.0,Supérieure,43,49.15,0,0,1000,8457.72
59.0,1,Xiaomi Redmi,Rabat,1.0,1,1200.7,1,1.0,Moyenne,95,71.51,0,1,128,5553.21
54.0,7,iPhone,Agadir,0.0,1,1028.82,2,0.0,Premium,80,68.22,0,1,1000,10149.15
46.0,8,Xiaomi Redmi,Casablanca,1.0,0,1204.09,3,0.0,Moyenne,15,65.76,0,1,128,5932.06
40.0,2,Samsung Galaxy,Marrakech,1.0,0,990.49,3,1.0,Supérieure,89,83.22,1,0,256,9972.36
56.0,9,Oppo,Marrakech,1.0,1,743.96,4,0.0,Entrée,84,72.95,1,0,1000,3297.84
56.0,1,Xiaomi Redmi,Rabat,1.0,1,562.76,2,1.0,Moyenne,95,52.01,1,1,256,6688.86
55.0,8,Xiaomi Redmi,Agadir,1.0,1,735.91,2,1.0,Moyenne,2,85.84,0,0,128,4827.49
47.0,1,Oppo,Rabat,0.0,0,915.58,1,1.0,Moyenne,53,75.9,1,1,1000,4142.89
45.0,1,Oppo,Rabat,1.0,1,1296.06,2,0.0,Entrée,7,67.69,0,0,1000,3819.25
58.0,7,Xiaomi Redmi,Rabat,1.0,1,671.24,4,0.0,Moyenne,50,67.45,1,1,128,5233.89
68.0,7,iPhone,Rabat,1.0,1,907.57,4,0.0,Premium,12,80.65,0,1,128,10384.01
35.0,3,iPhone,Casablanca,0.0,1,1097.14,0,0.0,Premium,67,87.03,0,0,256,11994.46
48.0,2,Oppo,Marrakech,0.0,0,764.29,4,0.0,Entrée,9,81.27,0,1,512,2924.21
46.0,7,Xiaomi Redmi,Rabat,0.0,0,942.94,3,1.0,Moyenne,30,67.73,0,1,1000,5962.26
51.0,8,Honor,Rabat,0.0,0,677.58,1,1.0,Moyenne,54,80.9,1,1,1000,4072.45
34.0,1,iPhone,Agadir,1.0,1,643.33,3,1.0,Premium,82,99.13,0,1,1000,11998.7
70.0,8,Honor,Marrakech,0.0,1,1349.08,0,0.0,Moyenne,22,65.76,1,1,1000,4239.75
63.0,4,Samsung Galaxy,Marrakech,0.0,1,1057.14,2,1.0,Supérieure,85,78.06,1,0,1000,9745.11
46.0,7,Honor,Marrakech,1.0,0,1074.99,0,0.0,Moyenne,47,74.79,0,1,128,4686.74
55.0,9,Xiaomi Redmi,Agadir,1.0,1,1215.89,0,1.0,Moyenne,80,72.84,0,1,1000,6262.16
37.0,9,Oppo,Marrakech,1.0,0,960.62,0,0.0,Entrée,92,52.37,1,1,512,2761.45
62.0,4,Xiaomi Redmi,Marrakech,1.0,1,927.62,2,0.0,Moyenne,59,94.97,0,0,512,4969.39
56.0,1,Oppo,Agadir,1.0,0,1300.93,0,1.0,Entrée,28,95.27,0,1,512,3416.14
48.0,5,Oppo,Casablanca,1.0,0,853.04,0,1.0,Entrée,54,79.46,1,1,256,3504.49
60.0,8,iPhone,Agadir,0.0,0,960.94,3,1.0,Premium,47,97.26,1,0,128,10181.06
24.0,2,Honor,Agadir,1.0,0,1031.89,4,1.0,Entrée,79,70.57,1,0,512,3231.29
59.0,5,Oppo,Casablanca,1.0,0,1242.24,4,0.0,Moyenne,84,75.47,1,1,128,4444.17
46.0,8,Oppo,Casablanca,1.0,0,818.48,3,0.0,Moyenne,70,62.2,0,0,256,4950.12
64.0,3,Oppo,Casablanca,0.0,1,1069.15,0,1.0,Entrée,72,93.02,0,1,512,2869.79
57.0,8,Oppo,Rabat,0.0,1,856.27,3,0.0,Moyenne,35,90.87,0,0,1000,4862.18
52.0,8,Samsung Galaxy,Marrakech,1.0,0,671.69,0,0.0,Supérieure,9,74.09,0,1,128,9980.99
63.0,8,Honor,Agadir,0.0,0,988.06,0,1.0,Entrée,9,88.03,1,0,1000,3945.35
50.0,4,iPhone,Agadir,0.0,1,865.35,1,1.0,Premium,84,67.47,1,1,128,10688.09
46.0,7,iPhone,Rabat,1.0,1,1324.18,1,1.0,Premium,55,77.59,1,1,1000,11514.29
64.0,1,Oppo,Marrakech,0.0,0,990.98,3,0.0,Entrée,8,89.02,1,0,1000,2882.72
,9,Oppo,Marrakech,1.0,1,1137.92,3,0.0,Entrée,94,69.22,1,1,512,2537.31
45.0,4,Oppo,Marrakech,1.0,1,826.96,2,0.0,Entrée,55,65.99,1,1,512,3791.59
41.0,7,Samsung Galaxy,Agadir,0.0,0,972.63,3,1.0,Supérieure,66,83.36,1,0,128,9477.17
57.0,1,Xiaomi Redmi,Marrakech,1.0,1,1183.12,1,0.0,Moyenne,66,59.86,1,0,128,4906.09
62.0,5,Honor,Casablanca,1.0,1,948.68,0,0.0,Moyenne,47,70.14,1,0,1000,4088.64
66.0,9,Oppo,Agadir,0.0,0,1072.89,0,0.0,Entrée,46,54.19,0,0,512,3702.54
46.0,2,Samsung Galaxy,Casablanca,0.0,0,1017.7,0,1.0,Supérieure,79,70.97,1,0,128,8347.0
65.0,7,Honor,Agadir,0.0,0,1113.57,3,0.0,Entrée,69,99.53,1,0,1000,3893.82
29.0,8,Xiaomi Redmi,Marrakech,0.0,0,904.64,0,0.0,Moyenne,13,71.81,1,1,512,5428.8
54.0,9,Samsung Galaxy,Agadir,0.0,0,644.57,3,0.0,Supérieure,18,88.72,0,1,512,7044.0
50.0,4,Xiaomi Redmi,Marrakech,1.0,1,847.36,0,0.0,Moyenne,45,75.56,1,1,1000,6024.31
51.0,7,Oppo,Agadir,1.0,1,992.91,0,1.0,Moyenne,82,83.24,0,0,1000,4118.42
54.0,7,Samsung Galaxy,Marrakech,0.0,1,804.04,0,1.0,Supérieure,48,38.72,0,1,512,8734.88
62.0,3,iPhone,Marrakech,1.0,1,1050.04,2,0.0,Premium,61,75.02,1,0,1000,10596.68
48.0,3,Samsung Galaxy,Casablanca,0.0,0,976.63,0,1.0,Supérieure,26,69.09,0,0,1000,7349.05
44.0,2,Samsung Galaxy,Agadir,0.0,1,869.91,4,1.0,Supérieure,81,80.43,1,0,256,8130.43
35.0,8,Samsung Galaxy,Rabat,1.0,1,1245.4,4,1.0,Supérieure,80,57.55,1,1,512,9310.94
